BookingID,Quantity,Sales,Cost,MenuID,Sides,Drink,Dessert,Starter,Main,Cuisine,OrderID,TableNumber,BookingDate,CustomerID,CustomerName,CustomerPhone,CustomerEmail,CustomerCountry,
4585,3,480,320,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4585,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4586,2,139.7,93.13,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4586,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4587,3,139.7,93.13,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4587,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4588,2,112.5,75,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4588,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4589,3,112.5,75,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4589,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4590,2,216.14,144.09,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4590,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4591,3,216.14,144.09,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4591,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4592,2,187.5,125,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4592,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4593,3,187.5,125,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4593,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4594,2,252.41,168.27,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4594,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4595,3,252.41,168.27,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4595,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4596,2,104.07,69.38,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4596,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4597,3,104.07,69.38,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4597,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4598,2,285,190,M32,Tapas,Athens White wine,Greek yoghurt,Flatbread,Greek salad,Italian,Order_M32_BID_4598,3,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4599,3,285,190,M31,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Italian,Order_M31_BID_4599,19,4/22/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4600,3,179.7,119.8,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4600,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4601,2,216.14,144.09,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4601,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4602,3,186.93,124.62,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4602,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4603,2,187.5,125,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4603,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4604,3,179.7,119.8,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4604,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4605,2,252.41,168.27,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4605,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4606,3,147,98,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4606,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4607,2,104.07,69.38,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4607,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4608,3,125.99,83.99,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4608,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4609,2,285,190,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4609,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4610,3,337.5,225,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4610,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4611,2,78.12,52.08,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4611,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4612,3,199.76,133.17,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4612,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4613,2,465,310,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4613,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4614,3,315,210,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4614,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4615,2,137.76,91.84,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4615,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4616,3,66.86,44.57,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4616,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4617,2,480,320,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4617,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4618,3,330,220,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4618,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4619,2,139.7,93.13,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4619,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4620,3,152.4,101.6,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4620,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4621,2,112.5,75,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4621,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4622,3,352.5,235,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4622,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4623,2,216.14,144.09,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4623,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4624,3,186.93,124.62,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4624,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4625,2,187.5,125,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4625,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4626,3,179.7,119.8,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4626,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4627,2,252.41,168.27,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4627,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4628,3,147,98,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4628,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4629,2,104.07,69.38,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4629,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4630,3,125.99,83.99,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4630,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4631,2,285,190,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4631,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4632,3,337.5,225,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4632,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4633,2,78.12,52.08,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4633,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4634,3,199.76,133.17,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4634,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4635,2,465,310,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4635,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4636,3,315,210,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4636,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4637,2,137.76,91.84,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4637,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4638,3,66.86,44.57,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4638,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4639,2,480,320,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4639,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4640,3,330,220,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_4640,20,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4641,2,139.7,93.13,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_4641,13,4/24/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4642,1,330,220,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4642,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4643,3,285,190,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4643,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4644,1,152.4,101.6,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4644,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4645,3,78.12,52.08,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4645,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4646,1,352.5,235,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4646,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4647,3,465,310,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4647,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4648,1,186.93,124.62,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4648,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4649,3,137.76,91.84,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4649,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4650,1,179.7,119.8,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4650,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4651,3,480,320,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4651,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4652,1,147,98,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4652,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4653,3,139.7,93.13,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4653,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4654,1,125.99,83.99,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4654,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4655,3,112.5,75,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4655,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4656,1,337.5,225,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4656,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4657,3,216.14,144.09,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4657,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4658,1,199.76,133.17,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4658,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4659,3,187.5,125,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4659,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4660,1,315,210,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4660,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4661,3,252.41,168.27,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4661,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4662,1,66.86,44.57,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4662,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4663,3,104.07,69.38,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4663,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4664,1,330,220,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4664,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4665,3,285,190,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4665,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4666,1,152.4,101.6,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4666,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4667,3,78.12,52.08,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4667,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4668,1,352.5,235,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4668,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4669,3,465,310,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4669,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4670,1,186.93,124.62,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4670,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4671,3,137.76,91.84,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4671,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4672,1,179.7,119.8,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4672,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4673,3,480,320,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4673,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4674,1,147,98,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4674,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4675,3,139.7,93.13,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4675,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4676,1,125.99,83.99,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4676,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4677,3,112.5,75,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4677,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4678,1,337.5,225,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4678,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4679,3,216.14,144.09,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4679,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4680,1,199.76,133.17,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4680,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4681,3,187.5,125,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4681,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4682,1,315,210,M29,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Italian,Order_M29_BID_4682,6,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4683,3,252.41,168.27,M45,Bruschetta,Italian Coffee,Cheesecake,Hummus,Pizza,Italian,Order_M45_BID_4683,11,4/25/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4684,3,66.86,44.57,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4684,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4685,3,330,220,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4685,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4686,3,152.4,101.6,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4686,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4687,3,352.5,235,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4687,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4688,3,186.93,124.62,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4688,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4689,3,179.7,119.8,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4689,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4690,3,147,98,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4690,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4691,3,125.99,83.99,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4691,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4692,3,337.5,225,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4692,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4693,3,199.76,133.17,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4693,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4694,3,315,210,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4694,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4695,3,66.86,44.57,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4695,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4696,3,330,220,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4696,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4697,3,152.4,101.6,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4697,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4698,3,352.5,235,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4698,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4699,3,186.93,124.62,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4699,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4700,3,179.7,119.8,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4700,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4701,3,147,98,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4701,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4702,3,125.99,83.99,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4702,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4703,3,337.5,225,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4703,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4704,3,199.76,133.17,M55,Potato salad,Corfu Red Wine,Ice cream,Falafel,Bean soup,Turkish,Order_M55_BID_4704,8,4/26/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4705,3,199.76,133.17,M69,Fries,Turkish Coffee,Baklava,Hummus,Shwarma,Turkish,Order_M69_BID_4705,16,4/28/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4706,3,315,210,M69,Fries,Turkish Coffee,Baklava,Hummus,Shwarma,Turkish,Order_M69_BID_4706,16,4/28/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4707,3,66.86,44.57,M69,Fries,Turkish Coffee,Baklava,Hummus,Shwarma,Turkish,Order_M69_BID_4707,16,4/28/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4708,3,330,220,M69,Fries,Turkish Coffee,Baklava,Hummus,Shwarma,Turkish,Order_M69_BID_4708,16,4/28/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
4709,3,152.4,101.6,M69,Fries,Turkish Coffee,Baklava,Hummus,Shwarma,Turkish,Order_M69_BID_4709,16,4/28/2020,FCD-LLK-057,Codee Pindar,830-269-4270,Coddar123@email.com,USA,
